2025_05_10_1437-PARTIDO_VS_BACRC_1RONDA.csv,Player Name,Period Name,Activity Name,Period Name2,Total Duration,Total Distance,HSR,Acceleration B1-3 Total Efforts (Gen 2),Maximum Velocity,Tackles Total (Band1-Band3)
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Juan Ignacio Lago,Session,PRIMERA vs BACRC 2°RONDA (L),SEGUNDO TIEMPO,00:37:11,1823.14,17.52,15,5.84,17
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Martin Leiva,Session,PRIMERA vs BACRC 2°RONDA (L),PRIMER TIEMPO,01:14:10,4443.86,6.23,30,6.23,27
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Facundo Maffei,Session,PRIMERA vs BACRC 2°RONDA (L),SEGUNDO TIEMPO,00:36:39,2171.02,40.54,15,5.67,26
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Gaston Martinez S.,Session,PRIMERA vs BACRC 2°RONDA (L),PRIMER TIEMPO,01:20:50,5792.59,730.28,63,8.75,21
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Manuel Puertas,Session,PRIMERA vs BACRC 2°RONDA (L),PRIMER TIEMPO,01:18:43,5234.9,98.05,26,6.37,47
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Pedro Rodriguez A.,Session,PRIMERA vs BACRC 2°RONDA (L),PRIMER TIEMPO,01:20:59,6165.25,859.81,68,8.31,55
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Hipólito San Sebastián,Session,PRIMERA vs BACRC 2°RONDA (L),PRIMER TIEMPO,01:34:00,6407.66,584.22,57,8.3,45
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Bautista Santamarina,Session,PRIMERA vs BACRC 2°RONDA (L),PRIMER TIEMPO,01:34:00,8000.64,821.38,66,8.97,23
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Luciano Torboli,Session,PRIMERA vs BACRC 2°RONDA (L),SEGUNDO TIEMPO,00:23:14,1524.71,142.43,22,6.38,15
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Joaquin Tuculet,Session,PRIMERA vs BACRC 2°RONDA (L),PRIMER TIEMPO,01:34:00,7478.61,354.27,61,7.2,29
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Thiago Bassagaisteguy,PRIMER TIEMPO,PRIMERA vs BACRC 2°RONDA (L),PRIMER TIEMPO,00:19:44,1580.75,284.11,22,7.58,6
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Ramiro Berardi,PRIMER TIEMPO,PRIMERA vs BACRC 2°RONDA (L),PRIMER TIEMPO,00:45:31,2975.45,75.61,11,6.24,31
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Carlos Augusto Cabano,PRIMER TIEMPO,PRIMERA vs BACRC 2°RONDA (L),PRIMER TIEMPO,00:45:31,2990.95,146.98,16,7.71,15
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Eliseo Chiavassa,PRIMER TIEMPO,PRIMERA vs BACRC 2°RONDA (L),PRIMER TIEMPO,00:45:31,2969.15,145.38,21,7.63,30
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Joaquin Coria,PRIMER TIEMPO,PRIMERA vs BACRC 2°RONDA (L),PRIMER TIEMPO,00:45:31,3182.85,218.23,22,7.09,28
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,nicolas Fernandez,PRIMER TIEMPO,PRIMERA vs BACRC 2°RONDA (L),PRIMER TIEMPO,00:34:43,2507.41,373.96,17,8.71,11
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Tomas Fernandez A.,PRIMER TIEMPO,PRIMERA vs BACRC 2°RONDA (L),PRIMER TIEMPO,00:45:31,4317.01,510.57,34,8.12,24
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Bautista Gatti,PRIMER TIEMPO,PRIMERA vs BACRC 2°RONDA (L),PRIMER TIEMPO,00:45:31,2752.6,71.78,19,7.64,18
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Ignacio Guichón,PRIMER TIEMPO,PRIMERA vs BACRC 2°RONDA (L),PRIMER TIEMPO,00:45:31,3457.06,434.02,32,9.03,13
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Martin Leiva,PRIMER TIEMPO,PRIMERA vs BACRC 2°RONDA (L),PRIMER TIEMPO,00:45:31,2810.53,6.23,20,6.23,18
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Gaston Martinez S.,PRIMER TIEMPO,PRIMERA vs BACRC 2°RONDA (L),PRIMER TIEMPO,00:45:31,3524.23,499.52,38,8.75,13
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Manuel Puertas,PRIMER TIEMPO,PRIMERA vs BACRC 2°RONDA (L),PRIMER TIEMPO,00:45:31,3267.2,69.13,12,6.37,30
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Pedro Rodriguez A.,PRIMER TIEMPO,PRIMERA vs BACRC 2°RONDA (L),PRIMER TIEMPO,00:45:31,3565.05,587.93,38,8.31,29
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Hipólito San Sebastián,PRIMER TIEMPO,PRIMERA vs BACRC 2°RONDA (L),PRIMER TIEMPO,00:45:31,3224.42,348.98,27,8.3,22
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Bautista Santamarina,PRIMER TIEMPO,PRIMERA vs BACRC 2°RONDA (L),PRIMER TIEMPO,00:45:31,3956.06,448.86,34,8.97,12
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Joaquin Tuculet,PRIMER TIEMPO,PRIMERA vs BACRC 2°RONDA (L),PRIMER TIEMPO,00:45:31,3743.09,218.59,31,7.2,11
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Marcos Albina,SEGUNDO TIEMPO,PRIMERA vs BACRC 2°RONDA (L),SEGUNDO TIEMPO,00:15:26,1286.92,157.21,10,7.44,3
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Thiago Bassagaisteguy,SEGUNDO TIEMPO,PRIMERA vs BACRC 2°RONDA (L),SEGUNDO TIEMPO,00:48:29,3579.17,416.81,39,7.67,25
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Ramiro Berardi,SEGUNDO TIEMPO,PRIMERA vs BACRC 2°RONDA (L),SEGUNDO TIEMPO,00:16:40,1020.42,18.12,6,5.98,9
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Joaquin Briozzo,SEGUNDO TIEMPO,PRIMERA vs BACRC 2°RONDA (L),SEGUNDO TIEMPO,00:48:29,2040.28,13.31,15,5.82,23
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Carlos Augusto Cabano,SEGUNDO TIEMPO,PRIMERA vs BACRC 2°RONDA (L),SEGUNDO TIEMPO,00:44:14,2580.67,84.23,19,6.78,20
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Eliseo Chiavassa,SEGUNDO TIEMPO,PRIMERA vs BACRC 2°RONDA (L),SEGUNDO TIEMPO,00:48:29,3067.53,143.54,20,6.94,29
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Joaquin Coria,SEGUNDO TIEMPO,PRIMERA vs BACRC 2°RONDA (L),SEGUNDO TIEMPO,00:15:22,982.28,56.92,6,7.05,7
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Mateo Fernandez A.,SEGUNDO TIEMPO,PRIMERA vs BACRC 2°RONDA (L),SEGUNDO TIEMPO,00:21:43,1333.42,67.85,13,7.34,7
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Tomas Fernandez A.,SEGUNDO TIEMPO,PRIMERA vs BACRC 2°RONDA (L),SEGUNDO TIEMPO,00:48:29,4225.8,309.02,38,6.82,20
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Bautista Gatti,SEGUNDO TIEMPO,PRIMERA vs BACRC 2°RONDA (L),SEGUNDO TIEMPO,00:48:29,2804.87,156.26,15,6.62,17
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Ignacio Guichón,SEGUNDO TIEMPO,PRIMERA vs BACRC 2°RONDA (L),SEGUNDO TIEMPO,00:40:40,3145.44,331.83,29,7.03,11
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Juan Ignacio Lago,SEGUNDO TIEMPO,PRIMERA vs BACRC 2°RONDA (L),SEGUNDO TIEMPO,00:37:11,1823.14,17.52,15,5.84,17
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Martin Leiva,SEGUNDO TIEMPO,PRIMERA vs BACRC 2°RONDA (L),SEGUNDO TIEMPO,00:28:39,1633.33,0.0,10,4.98,9
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Facundo Maffei,SEGUNDO TIEMPO,PRIMERA vs BACRC 2°RONDA (L),SEGUNDO TIEMPO,00:36:39,2171.02,40.54,15,5.67,26
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Gaston Martinez S.,SEGUNDO TIEMPO,PRIMERA vs BACRC 2°RONDA (L),SEGUNDO TIEMPO,00:35:19,2268.36,230.76,25,8.14,8
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Manuel Puertas,SEGUNDO TIEMPO,PRIMERA vs BACRC 2°RONDA (L),SEGUNDO TIEMPO,00:33:12,1967.7,28.92,14,6.01,17
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Pedro Rodriguez A.,SEGUNDO TIEMPO,PRIMERA vs BACRC 2°RONDA (L),SEGUNDO TIEMPO,00:35:28,2600.2,271.88,30,7.29,26
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Hipólito San Sebastián,SEGUNDO TIEMPO,PRIMERA vs BACRC 2°RONDA (L),SEGUNDO TIEMPO,00:48:29,3183.24,235.24,30,6.68,23
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Bautista Santamarina,SEGUNDO TIEMPO,PRIMERA vs BACRC 2°RONDA (L),SEGUNDO TIEMPO,00:48:29,4044.57,372.52,32,8.29,11
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Luciano Torboli,SEGUNDO TIEMPO,PRIMERA vs BACRC 2°RONDA (L),SEGUNDO TIEMPO,00:23:14,1524.71,142.43,22,6.38,15
2025_08_16_1438-PRIMERA_vs_BACRC_2RONDA_L.csv,Joaquin Tuculet,SEGUNDO TIEMPO,PRIMERA vs BACRC 2°RONDA (L),SEGUNDO TIEMPO,00:48:29,3735.52,135.68,30,7.17,18
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Marcos Albina,Session,PRIMERA vs LPRC (V) 2° RONDA,PRIMER TIEMPO,01:16:16,6207.91,273.43,39,7.27,25
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Thiago Bassagaisteguy,Session,PRIMERA vs LPRC (V) 2° RONDA,PRIMER TIEMPO,01:33:46,6590.14,549.12,62,7.85,101
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Ramiro Berardi,Session,PRIMERA vs LPRC (V) 2° RONDA,SEGUNDO TIEMPO,00:46:38,2423.22,7.24,22,5.72,22
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Carlos Augusto Cabano,Session,PRIMERA vs LPRC (V) 2° RONDA,PRIMER TIEMPO,01:33:46,5586.91,93.28,38,6.19,50
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Eliseo Chiavassa,Session,PRIMERA vs LPRC (V) 2° RONDA,PRIMER TIEMPO,01:33:46,5447.02,74.91,31,6.11,76
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Joaquin Coria,Session,PRIMERA vs LPRC (V) 2° RONDA,SEGUNDO TIEMPO,00:46:38,2510.1,50.02,29,7.36,15
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Tomas Fernandez A.,Session,PRIMERA vs LPRC (V) 2° RONDA,PRIMER TIEMPO,01:33:46,8283.99,415.04,63,7.18,32
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Bautista Gatti,Session,PRIMERA vs LPRC (V) 2° RONDA,PRIMER TIEMPO,01:33:46,5477.38,89.21,33,6.32,47
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Ignacio Guichón,Session,PRIMERA vs LPRC (V) 2° RONDA,PRIMER TIEMPO,01:33:46,6813.41,560.75,49,8.87,24
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Juan Ignacio Lago,Session,PRIMERA vs LPRC (V) 2° RONDA,SEGUNDO TIEMPO,00:46:38,2626.12,29.06,18,5.51,25
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Martin Leiva,Session,PRIMERA vs LPRC (V) 2° RONDA,PRIMER TIEMPO,01:05:59,3903.21,40.63,29,6.7,26
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Facundo Maffei,Session,PRIMERA vs LPRC (V) 2° RONDA,PRIMER TIEMPO,01:12:06,4501.28,43.01,40,5.69,69
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Gaston Martinez S.,Session,PRIMERA vs LPRC (V) 2° RONDA,PRIMER TIEMPO,01:33:46,6776.99,496.18,75,8.65,26
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Manuel Puertas,Session,PRIMERA vs LPRC (V) 2° RONDA,PRIMER TIEMPO,01:33:46,5583.42,46.48,16,6.53,75
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Pedro Rodriguez A.,Session,PRIMERA vs LPRC (V) 2° RONDA,SEGUNDO TIEMPO,00:21:05,1490.56,127.67,20,7.15,13
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Hipólito San Sebastián,Session,PRIMERA vs LPRC (V) 2° RONDA,PRIMER TIEMPO,01:33:46,6266.95,269.96,67,6.66,56
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Bautista Santamarina,Session,PRIMERA vs LPRC (V) 2° RONDA,PRIMER TIEMPO,01:33:46,8019.59,432.66,76,7.41,14
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Luciano Torboli,Session,PRIMERA vs LPRC (V) 2° RONDA,PRIMER TIEMPO,01:07:48,4246.16,87.22,42,6.42,51
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Joaquin Tuculet,Session,PRIMERA vs LPRC (V) 2° RONDA,PRIMER TIEMPO,01:33:46,7509.69,223.66,56,6.47,35
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Marcos Albina,PRIMER TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,PRIMER TIEMPO,00:47:08,3797.92,166.6,26,6.65,14
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Thiago Bassagaisteguy,PRIMER TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,PRIMER TIEMPO,00:47:08,3222.54,220.77,29,6.91,21
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Carlos Augusto Cabano,PRIMER TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,PRIMER TIEMPO,00:47:08,2728.47,38.83,19,6.19,28
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Eliseo Chiavassa,PRIMER TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,PRIMER TIEMPO,00:47:08,2673.29,50.3,16,5.84,40
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Tomas Fernandez A.,PRIMER TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,PRIMER TIEMPO,00:47:08,4047.2,170.58,33,7.18,17
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Bautista Gatti,PRIMER TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,PRIMER TIEMPO,00:47:08,2720.91,47.36,16,6.2,24
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Ignacio Guichón,PRIMER TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,PRIMER TIEMPO,00:47:08,3385.44,293.2,24,8.87,10
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Martin Leiva,PRIMER TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,PRIMER TIEMPO,00:37:01,2125.88,10.12,17,5.56,15
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Facundo Maffei,PRIMER TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,PRIMER TIEMPO,00:47:08,2881.91,38.53,26,5.69,48
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Gaston Martinez S.,PRIMER TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,PRIMER TIEMPO,00:47:08,3228.88,200.83,35,7.36,8
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Manuel Puertas,PRIMER TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,PRIMER TIEMPO,00:47:08,2770.08,9.84,10,5.25,37
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Hipólito San Sebastián,PRIMER TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,PRIMER TIEMPO,00:47:08,3080.22,125.06,30,6.66,30
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Bautista Santamarina,PRIMER TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,PRIMER TIEMPO,00:47:08,4077.23,252.97,39,7.4,6
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Luciano Torboli,PRIMER TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,PRIMER TIEMPO,00:47:08,2874.52,50.61,27,6.42,34
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Joaquin Tuculet,PRIMER TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,PRIMER TIEMPO,00:47:08,3747.28,98.49,26,6.47,11
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Marcos Albina,SEGUNDO TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,SEGUNDO TIEMPO,00:29:08,2409.99,106.83,13,7.27,11
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Thiago Bassagaisteguy,SEGUNDO TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,SEGUNDO TIEMPO,00:46:38,3367.6,328.35,33,7.85,80
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Ramiro Berardi,SEGUNDO TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,SEGUNDO TIEMPO,00:46:38,2423.22,7.24,22,5.72,22
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Carlos Augusto Cabano,SEGUNDO TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,SEGUNDO TIEMPO,00:46:38,2858.44,54.45,19,5.88,22
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Eliseo Chiavassa,SEGUNDO TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,SEGUNDO TIEMPO,00:46:38,2773.73,24.61,15,6.11,36
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Joaquin Coria,SEGUNDO TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,SEGUNDO TIEMPO,00:46:38,2510.1,50.02,29,7.36,15
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Tomas Fernandez A.,SEGUNDO TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,SEGUNDO TIEMPO,00:46:38,4236.8,244.46,30,7.16,15
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Bautista Gatti,SEGUNDO TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,SEGUNDO TIEMPO,00:46:38,2756.47,41.85,17,6.32,23
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Ignacio Guichón,SEGUNDO TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,SEGUNDO TIEMPO,00:46:38,3427.97,267.55,25,8.83,14
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Juan Ignacio Lago,SEGUNDO TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,SEGUNDO TIEMPO,00:46:38,2626.12,29.06,18,5.51,25
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Martin Leiva,SEGUNDO TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,SEGUNDO TIEMPO,00:28:58,1777.33,30.51,12,6.7,11
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Facundo Maffei,SEGUNDO TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,SEGUNDO TIEMPO,00:24:58,1619.36,4.48,14,5.05,21
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Gaston Martinez S.,SEGUNDO TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,SEGUNDO TIEMPO,00:46:38,3548.11,295.35,40,8.65,18
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Manuel Puertas,SEGUNDO TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,SEGUNDO TIEMPO,00:46:38,2813.33,36.64,6,6.53,38
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Pedro Rodriguez A.,SEGUNDO TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,SEGUNDO TIEMPO,00:21:05,1490.56,127.67,20,7.15,13
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Hipólito San Sebastián,SEGUNDO TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,SEGUNDO TIEMPO,00:46:38,3186.73,144.9,37,6.35,26
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Bautista Santamarina,SEGUNDO TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,SEGUNDO TIEMPO,00:46:38,3942.36,179.69,37,7.41,8
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Luciano Torboli,SEGUNDO TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,SEGUNDO TIEMPO,00:20:40,1371.64,36.61,15,6.09,17
2025_08_30_1545-PRIMERA_vs_LPRC_V_2_RONDA.csv,Joaquin Tuculet,SEGUNDO TIEMPO,PRIMERA vs LPRC (V) 2° RONDA,SEGUNDO TIEMPO,00:46:38,3762.41,125.17,30,6.16,24
2025_09_06_1300-vs._CUBA_L_2_RONDA.csv,Marcos Albina,Session,vs. CUBA (L) 2° RONDA,PRIMER TIEMPO,01:37:45,6853.14,639.03,51,8.31,29
2025_09_06_1300-vs._CUBA_L_2_RONDA.csv,Ramiro Berardi,Session,vs. CUBA (L) 2° RONDA,PRIMER TIEMPO,01:37:45,4061.25,44.51,19,6.04,50
2025_09_06_1300-vs._CUBA_L_2_RONDA.csv,Joaquin Briozzo,Session,vs. CUBA (L) 2° RONDA,PRIMER TIEMPO,01:37:45,3874.46,21.66,17,6.35,51
2025_09_06_1300-vs._CUBA_L_2_RONDA.csv,Carlos Augusto Cabano,Session,vs. CUBA (L) 2° RONDA,PRIMER TIEMPO,01:37:45,5964.47,204.1,34,6.58,64
2025_09_06_1300-vs._CUBA_L_2_RONDA.csv,Eliseo Chiavassa,Session,vs. CUBA (L) 2° RONDA,PRIMER TIEMPO,01:37:45,5179.91,204.25,30,6.83,62
2025_09_06_1300-vs._CUBA_L_2_RONDA.csv,Carruccio Cosme,Session,vs. CUBA (L) 2° RONDA,SEGUNDO TIEMPO,00:47:31,2892.13,44.14,28,5.46,38
2025_09_06_1300-vs._CUBA_L_2_RONDA.csv,Mateo Fernandez A.,Session,vs. CUBA (L) 2° RONDA,SEGUNDO TIEMPO,00:05:37,0.0,0.0,0,0.07,0
2025_09_06_1300-vs._CUBA_L_2_RONDA.csv,Tomas Fernandez A.,Session,vs. CUBA (L) 2° RONDA,PRIMER TIEMPO,01:37:45,8650.57,929.69,79,8.13,33
2025_09_06_1300-vs._CUBA_L_2_RONDA.csv,Bautista Gatti,Session,vs. CUBA (L) 2° RONDA,PRIMER TIEMPO,01:37:45,4972.25,126.93,31,8.03,111
2025_09_06_1300-vs._CUBA_L_2_RONDA.csv,Ignacio Guichón,Session,vs. CUBA (L) 2° RONDA,PRIMER TIEMPO,01:37:45,7682.24,742.58,64,9.39,36
2025_09_06_1300-vs._CUBA_L_2_RONDA.csv,Martin Leiva,Session,vs. CUBA (L) 2° RONDA,PRIMER TIEMPO,01:37:45,4595.73,334.3,39,7.03,62
2025_09_06_1300-vs._CUBA_L_2_RONDA.csv,Gaston Martinez S.,Session,vs. CUBA (L) 2° RONDA,PRIMER TIEMPO,01:37:45,6761.68,856.57,67,8.89,42
2025_09_06_1300-vs._CUBA_L_2_RONDA.csv,Hipólito San Sebastián,Session,vs. CUBA (L) 2° RONDA,PRIMER TIEMPO,01:37:45,5838.81,419.1,64,7.17,65
2025_09_06_1300-vs._CUBA_L_2_RONDA.csv,Bautista Santamarina,Session,vs. CUBA (L) 2° RONDA,PRIMER TIEMPO,00:55:51,4437.89,311.08,29,7.62,8
2025_09_06_1300-vs._CUBA_L_2_RONDA.csv,Luciano Torboli,Session,vs. CUBA (L) 2° RONDA,PRIMER TIEMPO,01:37:45,4201.12,55.37,21,5.99,33
2025_09_06_1300-vs._CUBA_L_2_RONDA.csv,Joaquin Tuculet,Session,vs. CUBA (L) 2° RONDA,PRIMER TIEMPO,01:37:45,7618.01,486.75,55,7.49,32
2025_09_06_1300-vs._CUBA_L_2_RONDA.csv,Marcos Albina,PRIMER TIEMPO,vs. CUBA (L) 2° RONDA,PRIMER TIEMPO,00:50:13,3954.91,346.54,29,8.31,21
2025_09_06_1300-vs._CUBA_L_2_RONDA.csv,Ramiro Berardi,PRIMER TIEMPO,vs. CUBA (L) 2° RONDA,PRIMER TIEMPO,00:50:13,2911.35,33.93,12,6.04,44
2025_09_06_1300-vs._CUBA_L_2_RONDA.csv,Joaquin Briozzo,PRIMER TIEMPO,vs. CUBA (L) 2° RONDA,PRIMER TIEMPO,00:50:13,2875.64,21.66,10,6.35,41
2025_09_06_1300-vs._CUBA_L_2_RONDA.csv,Carlos Augusto Cabano,PRIMER TIEMPO,vs. CUBA (L) 2° RONDA,PRIMER TIEMPO,00:50:13,2981.35,82.67,17,6.58,31
2025_09_06_1300-vs._CUBA_L_2_RONDA.csv,Eliseo Chiavassa,PRIMER TIEMPO,vs. CUBA (L) 2° RONDA,PRIMER TIEMPO,00:50:13,2817.14,93.87,16,6.83,34
2025_09_06_1300-vs._CUBA_L_2_RONDA.csv,Tomas Fernandez A.,PRIMER TIEMPO,vs. CUBA (L) 2° RONDA,PRIMER TIEMPO,00:50:13,4231.57,349.03,39,7.63,16
2025_09_06_1300-vs._CUBA_L_2_RONDA.csv,Bautista Gatti,PRIMER TIEMPO,vs. CUBA (L) 2° RONDA,PRIMER TIEMPO,00:50:13,2506.91,61.1,20,8.03,58
